,game_id,home_name,away_name,home_probable_pitcher,away_probable_pitcher,away_score,home_score,home_ERA,home_ER,home_R,home_SO,home_BB,home_SO/BB,home_WHIP,away_ERA,away_ER,away_R,away_SO,away_BB,away_SO/BB,away_WHIP,home_OBP,home_SLG,home_HR,home_R/G,home_BB_batting,home_SO_batting,home_IBB,away_home_OBP,away_home_SLG,away_home_HR,away_home_R/G,away_home_BB_batting,away_home_SO_batting,away_home_IBB,temp,condition,wind,condition_Clear,condition_Cloudy,condition_Dome,condition_Drizzle,condition_Overcast,condition_Partly Cloudy,condition_Rain,condition_Roof Closed,condition_Snow,condition_Sunny,home_lineup_score,away_lineup_score,home_n_starters,away_n_starters
1820,777938,Baltimore Orioles,Minnesota Twins,Cade Povich,Simeon Woods Richardson,0,0,5.21,65.0,70.0,118.0,43.0,2.74,1.496,4.04,50.0,53.0,107.0,46.0,2.33,1.275,0.315,0.435,235.0,4.85,489.0,1359.0,14.0,0.315,0.411,183.0,4.58,473.0,1306.0,15.0,70,Partly Cloudy,"7 mph, In From RF",False,False,False,False,False,True,False,False,False,False,0.6529166666666667,0.6091,12,10
1821,777938,Baltimore Orioles,Minnesota Twins,Cade Povich,Simeon Woods Richardson,0,0,5.21,65.0,70.0,118.0,43.0,2.74,1.496,4.04,50.0,53.0,107.0,46.0,2.33,1.275,0.315,0.435,235.0,4.85,489.0,1359.0,14.0,0.315,0.411,183.0,4.58,473.0,1306.0,15.0,70,Partly Cloudy,"7 mph, In From RF",False,False,False,False,False,True,False,False,False,False,0.6529166666666667,0.6091,12,10
1822,777938,Baltimore Orioles,Minnesota Twins,Cade Povich,Simeon Woods Richardson,0,0,5.21,65.0,70.0,118.0,43.0,2.74,1.496,4.04,50.0,53.0,107.0,46.0,2.33,1.275,0.315,0.435,235.0,4.85,489.0,1359.0,14.0,0.315,0.411,183.0,4.58,473.0,1306.0,15.0,70,Partly Cloudy,"7 mph, In From RF",False,False,False,False,False,True,False,False,False,False,0.6529166666666667,0.6091,12,10
1823,777938,Baltimore Orioles,Minnesota Twins,Cade Povich,Simeon Woods Richardson,0,0,5.21,65.0,70.0,118.0,43.0,2.74,1.496,4.04,50.0,53.0,107.0,46.0,2.33,1.275,0.315,0.435,235.0,4.85,489.0,1359.0,14.0,0.315,0.411,183.0,4.58,473.0,1306.0,15.0,70,Partly Cloudy,"7 mph, In From RF",False,False,False,False,False,True,False,False,False,False,0.6529166666666667,0.6091,12,10
1824,777938,Baltimore Orioles,Minnesota Twins,Cade Povich,Simeon Woods Richardson,0,0,5.21,65.0,70.0,118.0,43.0,2.74,1.496,4.04,50.0,53.0,107.0,46.0,2.33,1.275,0.315,0.435,235.0,4.85,489.0,1359.0,14.0,0.315,0.411,183.0,4.58,473.0,1306.0,15.0,70,Partly Cloudy,"7 mph, In From RF",False,False,False,False,False,True,False,False,False,False,0.6529166666666667,0.6091,12,10
1825,777938,Baltimore Orioles,Minnesota Twins,Cade Povich,Simeon Woods Richardson,0,0,5.21,65.0,70.0,118.0,43.0,2.74,1.496,4.04,50.0,53.0,107.0,46.0,2.33,1.275,0.315,0.435,235.0,4.85,489.0,1359.0,14.0,0.315,0.411,183.0,4.58,473.0,1306.0,15.0,70,Partly Cloudy,"7 mph, In From RF",False,False,False,False,False,True,False,False,False,False,0.6529166666666667,0.6091,12,10
1826,777938,Baltimore Orioles,Minnesota Twins,Cade Povich,Simeon Woods Richardson,0,0,5.21,65.0,70.0,118.0,43.0,2.74,1.496,4.04,50.0,53.0,107.0,46.0,2.33,1.275,0.315,0.435,235.0,4.85,489.0,1359.0,14.0,0.315,0.411,183.0,4.58,473.0,1306.0,15.0,70,Partly Cloudy,"7 mph, In From RF",False,False,False,False,False,True,False,False,False,False,0.6529166666666667,0.6091,12,10
1827,777938,Baltimore Orioles,Minnesota Twins,Cade Povich,Simeon Woods Richardson,0,0,5.21,65.0,70.0,118.0,43.0,2.74,1.496,4.04,50.0,53.0,107.0,46.0,2.33,1.275,0.315,0.435,235.0,4.85,489.0,1359.0,14.0,0.315,0.411,183.0,4.58,473.0,1306.0,15.0,70,Partly Cloudy,"7 mph, In From RF",False,False,False,False,False,True,False,False,False,False,0.6529166666666667,0.6091,12,10
1828,777938,Baltimore Orioles,Minnesota Twins,Cade Povich,Simeon Woods Richardson,0,0,5.21,65.0,70.0,118.0,43.0,2.74,1.496,4.04,50.0,53.0,107.0,46.0,2.33,1.275,0.315,0.435,235.0,4.85,489.0,1359.0,14.0,0.315,0.411,183.0,4.58,473.0,1306.0,15.0,70,Partly Cloudy,"7 mph, In From RF",False,False,False,False,False,True,False,False,False,False,0.6529166666666667,0.6091,12,10
1829,777938,Baltimore Orioles,Minnesota Twins,Cade Povich,Simeon Woods Richardson,0,0,5.21,65.0,70.0,118.0,43.0,2.74,1.496,4.04,50.0,53.0,107.0,46.0,2.33,1.275,0.315,0.435,235.0,4.85,489.0,1359.0,14.0,0.315,0.411,183.0,4.58,473.0,1306.0,15.0,70,Partly Cloudy,"7 mph, In From RF",False,False,False,False,False,True,False,False,False,False,0.6529166666666667,0.6091,12,10
1830,777938,Baltimore Orioles,Minnesota Twins,Cade Povich,Simeon Woods Richardson,0,0,5.21,65.0,70.0,118.0,43.0,2.74,1.496,4.04,50.0,53.0,107.0,46.0,2.33,1.275,0.315,0.435,235.0,4.85,489.0,1359.0,14.0,0.315,0.411,183.0,4.58,473.0,1306.0,15.0,70,Partly Cloudy,"7 mph, In From RF",False,False,False,False,False,True,False,False,False,False,0.6529166666666667,0.6091,12,10
1831,777938,Baltimore Orioles,Minnesota Twins,Cade Povich,Simeon Woods Richardson,0,0,5.21,65.0,70.0,118.0,43.0,2.74,1.496,4.04,50.0,53.0,107.0,46.0,2.33,1.275,0.315,0.435,235.0,4.85,489.0,1359.0,14.0,0.315,0.411,183.0,4.58,473.0,1306.0,15.0,70,Partly Cloudy,"7 mph, In From RF",False,False,False,False,False,True,False,False,False,False,0.6529166666666667,0.6091,12,10
1832,777938,Baltimore Orioles,Minnesota Twins,Cade Povich,Simeon Woods Richardson,0,0,5.21,65.0,70.0,118.0,43.0,2.74,1.496,4.04,50.0,53.0,107.0,46.0,2.33,1.275,0.315,0.435,235.0,4.85,489.0,1359.0,14.0,0.315,0.411,183.0,4.58,473.0,1306.0,15.0,70,Partly Cloudy,"7 mph, In From RF",False,False,False,False,False,True,False,False,False,False,0.6529166666666667,0.6091,12,10
1833,777938,Baltimore Orioles,Minnesota Twins,Cade Povich,Simeon Woods Richardson,0,0,5.21,65.0,70.0,118.0,43.0,2.74,1.496,4.04,50.0,53.0,107.0,46.0,2.33,1.275,0.315,0.435,235.0,4.85,489.0,1359.0,14.0,0.315,0.411,183.0,4.58,473.0,1306.0,15.0,70,Partly Cloudy,"7 mph, In From RF",False,False,False,False,False,True,False,False,False,False,0.6529166666666667,0.6091,12,10
1834,777938,Baltimore Orioles,Minnesota Twins,Cade Povich,Simeon Woods Richardson,0,0,5.21,65.0,70.0,118.0,43.0,2.74,1.496,4.04,50.0,53.0,107.0,46.0,2.33,1.275,0.315,0.435,235.0,4.85,489.0,1359.0,14.0,0.315,0.411,183.0,4.58,473.0,1306.0,15.0,70,Partly Cloudy,"7 mph, In From RF",False,False,False,False,False,True,False,False,False,False,0.6529166666666667,0.6091,12,10
1835,777938,Baltimore Orioles,Minnesota Twins,Cade Povich,Simeon Woods Richardson,0,0,5.21,65.0,70.0,118.0,43.0,2.74,1.496,4.04,50.0,53.0,107.0,46.0,2.33,1.275,0.315,0.435,235.0,4.85,489.0,1359.0,14.0,0.315,0.411,183.0,4.58,473.0,1306.0,15.0,70,Partly Cloudy,"7 mph, In From RF",False,False,False,False,False,True,False,False,False,False,0.6529166666666667,0.6091,12,10
1836,777938,Baltimore Orioles,Minnesota Twins,Cade Povich,Simeon Woods Richardson,0,0,5.21,65.0,70.0,118.0,43.0,2.74,1.496,4.04,50.0,53.0,107.0,46.0,2.33,1.275,0.315,0.435,235.0,4.85,489.0,1359.0,14.0,0.315,0.411,183.0,4.58,473.0,1306.0,15.0,70,Partly Cloudy,"7 mph, In From RF",False,False,False,False,False,True,False,False,False,False,0.6529166666666667,0.6091,12,10
1837,777938,Baltimore Orioles,Minnesota Twins,Cade Povich,Simeon Woods Richardson,0,0,5.21,65.0,70.0,118.0,43.0,2.74,1.496,4.04,50.0,53.0,107.0,46.0,2.33,1.275,0.315,0.435,235.0,4.85,489.0,1359.0,14.0,0.315,0.411,183.0,4.58,473.0,1306.0,15.0,70,Partly Cloudy,"7 mph, In From RF",False,False,False,False,False,True,False,False,False,False,0.6529166666666667,0.6091,12,10
1838,777938,Baltimore Orioles,Minnesota Twins,Cade Povich,Simeon Woods Richardson,0,0,5.21,65.0,70.0,118.0,43.0,2.74,1.496,4.04,50.0,53.0,107.0,46.0,2.33,1.275,0.315,0.435,235.0,4.85,489.0,1359.0,14.0,0.315,0.411,183.0,4.58,473.0,1306.0,15.0,70,Partly Cloudy,"7 mph, In From RF",False,False,False,False,False,True,False,False,False,False,0.6529166666666667,0.6091,12,10
1839,777938,Baltimore Orioles,Minnesota Twins,Cade Povich,Simeon Woods Richardson,0,0,5.21,65.0,70.0,118.0,43.0,2.74,1.496,4.04,50.0,53.0,107.0,46.0,2.33,1.275,0.315,0.435,235.0,4.85,489.0,1359.0,14.0,0.315,0.411,183.0,4.58,473.0,1306.0,15.0,70,Partly Cloudy,"7 mph, In From RF",False,False,False,False,False,True,False,False,False,False,0.6529166666666667,0.6091,12,10
1840,777933,Philadelphia Phillies,St. Louis Cardinals,Jesús Luzardo,Sonny Gray,0,0,3.92,80.0,85.0,216.0,57.0,3.79,1.22,4.28,86.0,93.0,201.0,38.0,5.29,1.234,0.325,0.425,198.0,4.84,515.0,1370.0,21.0,0.312,0.392,165.0,4.15,478.0,1318.0,10.0,64,Overcast,"6 mph, In From RF",False,False,False,False,True,False,False,False,False,False,0.7317272727272727,0.7783,11,10
1841,777933,Philadelphia Phillies,St. Louis Cardinals,Jesús Luzardo,Sonny Gray,0,0,3.92,80.0,85.0,216.0,57.0,3.79,1.22,4.28,86.0,93.0,201.0,38.0,5.29,1.234,0.325,0.425,198.0,4.84,515.0,1370.0,21.0,0.312,0.392,165.0,4.15,478.0,1318.0,10.0,64,Overcast,"6 mph, In From RF",False,False,False,False,True,False,False,False,False,False,0.7317272727272727,0.7783,11,10
1842,777933,Philadelphia Phillies,St. Louis Cardinals,Jesús Luzardo,Sonny Gray,0,0,3.92,80.0,85.0,216.0,57.0,3.79,1.22,4.28,86.0,93.0,201.0,38.0,5.29,1.234,0.325,0.425,198.0,4.84,515.0,1370.0,21.0,0.312,0.392,165.0,4.15,478.0,1318.0,10.0,64,Overcast,"6 mph, In From RF",False,False,False,False,True,False,False,False,False,False,0.7317272727272727,0.7783,11,10
1843,777933,Philadelphia Phillies,St. Louis Cardinals,Jesús Luzardo,Sonny Gray,0,0,3.92,80.0,85.0,216.0,57.0,3.79,1.22,4.28,86.0,93.0,201.0,38.0,5.29,1.234,0.325,0.425,198.0,4.84,515.0,1370.0,21.0,0.312,0.392,165.0,4.15,478.0,1318.0,10.0,64,Overcast,"6 mph, In From RF",False,False,False,False,True,False,False,False,False,False,0.7317272727272727,0.7783,11,10
1844,777933,Philadelphia Phillies,St. Louis Cardinals,Jesús Luzardo,Sonny Gray,0,0,3.92,80.0,85.0,216.0,57.0,3.79,1.22,4.28,86.0,93.0,201.0,38.0,5.29,1.234,0.325,0.425,198.0,4.84,515.0,1370.0,21.0,0.312,0.392,165.0,4.15,478.0,1318.0,10.0,64,Overcast,"6 mph, In From RF",False,False,False,False,True,False,False,False,False,False,0.7317272727272727,0.7783,11,10
1845,777933,Philadelphia Phillies,St. Louis Cardinals,Jesús Luzardo,Sonny Gray,0,0,3.92,80.0,85.0,216.0,57.0,3.79,1.22,4.28,86.0,93.0,201.0,38.0,5.29,1.234,0.325,0.425,198.0,4.84,515.0,1370.0,21.0,0.312,0.392,165.0,4.15,478.0,1318.0,10.0,64,Overcast,"6 mph, In From RF",False,False,False,False,True,False,False,False,False,False,0.7317272727272727,0.7783,11,10
1846,777933,Philadelphia Phillies,St. Louis Cardinals,Jesús Luzardo,Sonny Gray,0,0,3.92,80.0,85.0,216.0,57.0,3.79,1.22,4.28,86.0,93.0,201.0,38.0,5.29,1.234,0.325,0.425,198.0,4.84,515.0,1370.0,21.0,0.312,0.392,165.0,4.15,478.0,1318.0,10.0,64,Overcast,"6 mph, In From RF",False,False,False,False,True,False,False,False,False,False,0.7317272727272727,0.7783,11,10
1847,777933,Philadelphia Phillies,St. Louis Cardinals,Jesús Luzardo,Sonny Gray,0,0,3.92,80.0,85.0,216.0,57.0,3.79,1.22,4.28,86.0,93.0,201.0,38.0,5.29,1.234,0.325,0.425,198.0,4.84,515.0,1370.0,21.0,0.312,0.392,165.0,4.15,478.0,1318.0,10.0,64,Overcast,"6 mph, In From RF",False,False,False,False,True,False,False,False,False,False,0.7317272727272727,0.7783,11,10
1848,777933,Philadelphia Phillies,St. Louis Cardinals,Jesús Luzardo,Sonny Gray,0,0,3.92,80.0,85.0,216.0,57.0,3.79,1.22,4.28,86.0,93.0,201.0,38.0,5.29,1.234,0.325,0.425,198.0,4.84,515.0,1370.0,21.0,0.312,0.392,165.0,4.15,478.0,1318.0,10.0,64,Overcast,"6 mph, In From RF",False,False,False,False,True,False,False,False,False,False,0.7317272727272727,0.7783,11,10
1849,777933,Philadelphia Phillies,St. Louis Cardinals,Jesús Luzardo,Sonny Gray,0,0,3.92,80.0,85.0,216.0,57.0,3.79,1.22,4.28,86.0,93.0,201.0,38.0,5.29,1.234,0.325,0.425,198.0,4.84,515.0,1370.0,21.0,0.312,0.392,165.0,4.15,478.0,1318.0,10.0,64,Overcast,"6 mph, In From RF",False,False,False,False,True,False,False,False,False,False,0.7317272727272727,0.7783,11,10
1850,777933,Philadelphia Phillies,St. Louis Cardinals,Jesús Luzardo,Sonny Gray,0,0,3.92,80.0,85.0,216.0,57.0,3.79,1.22,4.28,86.0,93.0,201.0,38.0,5.29,1.234,0.325,0.425,198.0,4.84,515.0,1370.0,21.0,0.312,0.392,165.0,4.15,478.0,1318.0,10.0,64,Overcast,"6 mph, In From RF",False,False,False,False,True,False,False,False,False,False,0.7317272727272727,0.7783,11,10
1851,777933,Philadelphia Phillies,St. Louis Cardinals,Jesús Luzardo,Sonny Gray,0,0,3.92,80.0,85.0,216.0,57.0,3.79,1.22,4.28,86.0,93.0,201.0,38.0,5.29,1.234,0.325,0.425,198.0,4.84,515.0,1370.0,21.0,0.312,0.392,165.0,4.15,478.0,1318.0,10.0,64,Overcast,"6 mph, In From RF",False,False,False,False,True,False,False,False,False,False,0.7317272727272727,0.7783,11,10
1852,777933,Philadelphia Phillies,St. Louis Cardinals,Jesús Luzardo,Sonny Gray,0,0,3.92,80.0,85.0,216.0,57.0,3.79,1.22,4.28,86.0,93.0,201.0,38.0,5.29,1.234,0.325,0.425,198.0,4.84,515.0,1370.0,21.0,0.312,0.392,165.0,4.15,478.0,1318.0,10.0,64,Overcast,"6 mph, In From RF",False,False,False,False,True,False,False,False,False,False,0.7317272727272727,0.7783,11,10
1853,777933,Philadelphia Phillies,St. Louis Cardinals,Jesús Luzardo,Sonny Gray,0,0,3.92,80.0,85.0,216.0,57.0,3.79,1.22,4.28,86.0,93.0,201.0,38.0,5.29,1.234,0.325,0.425,198.0,4.84,515.0,1370.0,21.0,0.312,0.392,165.0,4.15,478.0,1318.0,10.0,64,Overcast,"6 mph, In From RF",False,False,False,False,True,False,False,False,False,False,0.7317272727272727,0.7783,11,10
1854,777933,Philadelphia Phillies,St. Louis Cardinals,Jesús Luzardo,Sonny Gray,0,0,3.92,80.0,85.0,216.0,57.0,3.79,1.22,4.28,86.0,93.0,201.0,38.0,5.29,1.234,0.325,0.425,198.0,4.84,515.0,1370.0,21.0,0.312,0.392,165.0,4.15,478.0,1318.0,10.0,64,Overcast,"6 mph, In From RF",False,False,False,False,True,False,False,False,False,False,0.7317272727272727,0.7783,11,10
1855,777933,Philadelphia Phillies,St. Louis Cardinals,Jesús Luzardo,Sonny Gray,0,0,3.92,80.0,85.0,216.0,57.0,3.79,1.22,4.28,86.0,93.0,201.0,38.0,5.29,1.234,0.325,0.425,198.0,4.84,515.0,1370.0,21.0,0.312,0.392,165.0,4.15,478.0,1318.0,10.0,64,Overcast,"6 mph, In From RF",False,False,False,False,True,False,False,False,False,False,0.7317272727272727,0.7783,11,10
1856,777933,Philadelphia Phillies,St. Louis Cardinals,Jesús Luzardo,Sonny Gray,0,0,3.92,80.0,85.0,216.0,57.0,3.79,1.22,4.28,86.0,93.0,201.0,38.0,5.29,1.234,0.325,0.425,198.0,4.84,515.0,1370.0,21.0,0.312,0.392,165.0,4.15,478.0,1318.0,10.0,64,Overcast,"6 mph, In From RF",False,False,False,False,True,False,False,False,False,False,0.7317272727272727,0.7783,11,10
1857,777933,Philadelphia Phillies,St. Louis Cardinals,Jesús Luzardo,Sonny Gray,0,0,3.92,80.0,85.0,216.0,57.0,3.79,1.22,4.28,86.0,93.0,201.0,38.0,5.29,1.234,0.325,0.425,198.0,4.84,515.0,1370.0,21.0,0.312,0.392,165.0,4.15,478.0,1318.0,10.0,64,Overcast,"6 mph, In From RF",False,False,False,False,True,False,False,False,False,False,0.7317272727272727,0.7783,11,10
1858,777933,Philadelphia Phillies,St. Louis Cardinals,Jesús Luzardo,Sonny Gray,0,0,3.92,80.0,85.0,216.0,57.0,3.79,1.22,4.28,86.0,93.0,201.0,38.0,5.29,1.234,0.325,0.425,198.0,4.84,515.0,1370.0,21.0,0.312,0.392,165.0,4.15,478.0,1318.0,10.0,64,Overcast,"6 mph, In From RF",False,False,False,False,True,False,False,False,False,False,0.7317272727272727,0.7783,11,10
1859,777933,Philadelphia Phillies,St. Louis Cardinals,Jesús Luzardo,Sonny Gray,0,0,3.92,80.0,85.0,216.0,57.0,3.79,1.22,4.28,86.0,93.0,201.0,38.0,5.29,1.234,0.325,0.425,198.0,4.84,515.0,1370.0,21.0,0.312,0.392,165.0,4.15,478.0,1318.0,10.0,64,Overcast,"6 mph, In From RF",False,False,False,False,True,False,False,False,False,False,0.7317272727272727,0.7783,11,10
1860,777933,Philadelphia Phillies,St. Louis Cardinals,Jesús Luzardo,Sonny Gray,0,0,3.92,80.0,85.0,216.0,57.0,3.79,1.22,4.28,86.0,93.0,201.0,38.0,5.29,1.234,0.325,0.425,198.0,4.84,515.0,1370.0,21.0,0.312,0.392,165.0,4.15,478.0,1318.0,10.0,64,Overcast,"6 mph, In From RF",False,False,False,False,True,False,False,False,False,False,0.7317272727272727,0.7783,11,10
1861,777933,Philadelphia Phillies,St. Louis Cardinals,Jesús Luzardo,Sonny Gray,0,0,3.92,80.0,85.0,216.0,57.0,3.79,1.22,4.28,86.0,93.0,201.0,38.0,5.29,1.234,0.325,0.425,198.0,4.84,515.0,1370.0,21.0,0.312,0.392,165.0,4.15,478.0,1318.0,10.0,64,Overcast,"6 mph, In From RF",False,False,False,False,True,False,False,False,False,False,0.7317272727272727,0.7783,11,10
1862,777933,Philadelphia Phillies,St. Louis Cardinals,Jesús Luzardo,Sonny Gray,0,0,3.92,80.0,85.0,216.0,57.0,3.79,1.22,4.28,86.0,93.0,201.0,38.0,5.29,1.234,0.325,0.425,198.0,4.84,515.0,1370.0,21.0,0.312,0.392,165.0,4.15,478.0,1318.0,10.0,64,Overcast,"6 mph, In From RF",False,False,False,False,True,False,False,False,False,False,0.7317272727272727,0.7783,11,10
1863,777933,Philadelphia Phillies,St. Louis Cardinals,Jesús Luzardo,Sonny Gray,0,0,3.92,80.0,85.0,216.0,57.0,3.79,1.22,4.28,86.0,93.0,201.0,38.0,5.29,1.234,0.325,0.425,198.0,4.84,515.0,1370.0,21.0,0.312,0.392,165.0,4.15,478.0,1318.0,10.0,64,Overcast,"6 mph, In From RF",False,False,False,False,True,False,False,False,False,False,0.7317272727272727,0.7783,11,10
1864,777933,Philadelphia Phillies,St. Louis Cardinals,Jesús Luzardo,Sonny Gray,0,0,3.92,80.0,85.0,216.0,57.0,3.79,1.22,4.28,86.0,93.0,201.0,38.0,5.29,1.234,0.325,0.425,198.0,4.84,515.0,1370.0,21.0,0.312,0.392,165.0,4.15,478.0,1318.0,10.0,64,Overcast,"6 mph, In From RF",False,False,False,False,True,False,False,False,False,False,0.7317272727272727,0.7783,11,10
1865,777933,Philadelphia Phillies,St. Louis Cardinals,Jesús Luzardo,Sonny Gray,0,0,3.92,80.0,85.0,216.0,57.0,3.79,1.22,4.28,86.0,93.0,201.0,38.0,5.29,1.234,0.325,0.425,198.0,4.84,515.0,1370.0,21.0,0.312,0.392,165.0,4.15,478.0,1318.0,10.0,64,Overcast,"6 mph, In From RF",False,False,False,False,True,False,False,False,False,False,0.7317272727272727,0.7783,11,10
1866,777933,Philadelphia Phillies,St. Louis Cardinals,Jesús Luzardo,Sonny Gray,0,0,3.92,80.0,85.0,216.0,57.0,3.79,1.22,4.28,86.0,93.0,201.0,38.0,5.29,1.234,0.325,0.425,198.0,4.84,515.0,1370.0,21.0,0.312,0.392,165.0,4.15,478.0,1318.0,10.0,64,Overcast,"6 mph, In From RF",False,False,False,False,True,False,False,False,False,False,0.7317272727272727,0.7783,11,10
1867,777933,Philadelphia Phillies,St. Louis Cardinals,Jesús Luzardo,Sonny Gray,0,0,3.92,80.0,85.0,216.0,57.0,3.79,1.22,4.28,86.0,93.0,201.0,38.0,5.29,1.234,0.325,0.425,198.0,4.84,515.0,1370.0,21.0,0.312,0.392,165.0,4.15,478.0,1318.0,10.0,64,Overcast,"6 mph, In From RF",False,False,False,False,True,False,False,False,False,False,0.7317272727272727,0.7783,11,10
1868,777933,Philadelphia Phillies,St. Louis Cardinals,Jesús Luzardo,Sonny Gray,0,0,3.92,80.0,85.0,216.0,57.0,3.79,1.22,4.28,86.0,93.0,201.0,38.0,5.29,1.234,0.325,0.425,198.0,4.84,515.0,1370.0,21.0,0.312,0.392,165.0,4.15,478.0,1318.0,10.0,64,Overcast,"6 mph, In From RF",False,False,False,False,True,False,False,False,False,False,0.7317272727272727,0.7783,11,10
1869,777933,Philadelphia Phillies,St. Louis Cardinals,Jesús Luzardo,Sonny Gray,0,0,3.92,80.0,85.0,216.0,57.0,3.79,1.22,4.28,86.0,93.0,201.0,38.0,5.29,1.234,0.325,0.425,198.0,4.84,515.0,1370.0,21.0,0.312,0.392,165.0,4.15,478.0,1318.0,10.0,64,Overcast,"6 mph, In From RF",False,False,False,False,True,False,False,False,False,False,0.7317272727272727,0.7783,11,10
1870,777933,Philadelphia Phillies,St. Louis Cardinals,Jesús Luzardo,Sonny Gray,0,0,3.92,80.0,85.0,216.0,57.0,3.79,1.22,4.28,86.0,93.0,201.0,38.0,5.29,1.234,0.325,0.425,198.0,4.84,515.0,1370.0,21.0,0.312,0.392,165.0,4.15,478.0,1318.0,10.0,64,Overcast,"6 mph, In From RF",False,False,False,False,True,False,False,False,False,False,0.7317272727272727,0.7783,11,10
1871,777933,Philadelphia Phillies,St. Louis Cardinals,Jesús Luzardo,Sonny Gray,0,0,3.92,80.0,85.0,216.0,57.0,3.79,1.22,4.28,86.0,93.0,201.0,38.0,5.29,1.234,0.325,0.425,198.0,4.84,515.0,1370.0,21.0,0.312,0.392,165.0,4.15,478.0,1318.0,10.0,64,Overcast,"6 mph, In From RF",False,False,False,False,True,False,False,False,False,False,0.7317272727272727,0.7783,11,10
1872,777924,Baltimore Orioles,Minnesota Twins,Dean Kremer,Bailey Ober,6,3,4.19,80.0,83.0,142.0,45.0,3.16,1.212,5.1,83.0,84.0,120.0,31.0,3.87,1.298,0.315,0.435,235.0,4.85,489.0,1359.0,14.0,0.315,0.411,183.0,4.58,473.0,1306.0,15.0,66,Cloudy,"7 mph, In From RF",False,True,False,False,False,False,False,False,False,False,0.7112,0.6001818181818183,10,11
1873,777938,Baltimore Orioles,Minnesota Twins,Chayce McDermott,Simeon Woods Richardson,8,6,15.58,15.0,15.0,9.0,12.0,0.75,2.769,4.04,50.0,53.0,107.0,46.0,2.33,1.275,0.315,0.435,235.0,4.85,489.0,1359.0,14.0,0.315,0.411,183.0,4.58,473.0,1306.0,15.0,70,Partly Cloudy,"7 mph, In From RF",False,False,False,False,False,True,False,False,False,False,0.6529166666666667,0.6091,12,10
1874,777938,Baltimore Orioles,Minnesota Twins,Chayce McDermott,Simeon Woods Richardson,8,6,15.58,15.0,15.0,9.0,12.0,0.75,2.769,4.04,50.0,53.0,107.0,46.0,2.33,1.275,0.315,0.435,235.0,4.85,489.0,1359.0,14.0,0.315,0.411,183.0,4.58,473.0,1306.0,15.0,70,Partly Cloudy,"7 mph, In From RF",False,False,False,False,False,True,False,False,False,False,0.6529166666666667,0.6091,12,10
1875,777938,Baltimore Orioles,Minnesota Twins,Chayce McDermott,Simeon Woods Richardson,8,6,15.58,15.0,15.0,9.0,12.0,0.75,2.769,4.04,50.0,53.0,107.0,46.0,2.33,1.275,0.315,0.435,235.0,4.85,489.0,1359.0,14.0,0.315,0.411,183.0,4.58,473.0,1306.0,15.0,70,Partly Cloudy,"7 mph, In From RF",False,False,False,False,False,True,False,False,False,False,0.6529166666666667,0.6091,12,10
1876,777938,Baltimore Orioles,Minnesota Twins,Chayce McDermott,Simeon Woods Richardson,8,6,15.58,15.0,15.0,9.0,12.0,0.75,2.769,4.04,50.0,53.0,107.0,46.0,2.33,1.275,0.315,0.435,235.0,4.85,489.0,1359.0,14.0,0.315,0.411,183.0,4.58,473.0,1306.0,15.0,70,Partly Cloudy,"7 mph, In From RF",False,False,False,False,False,True,False,False,False,False,0.6529166666666667,0.6091,12,10
1877,777938,Baltimore Orioles,Minnesota Twins,Chayce McDermott,Simeon Woods Richardson,8,6,15.58,15.0,15.0,9.0,12.0,0.75,2.769,4.04,50.0,53.0,107.0,46.0,2.33,1.275,0.315,0.435,235.0,4.85,489.0,1359.0,14.0,0.315,0.411,183.0,4.58,473.0,1306.0,15.0,70,Partly Cloudy,"7 mph, In From RF",False,False,False,False,False,True,False,False,False,False,0.6529166666666667,0.6091,12,10
1878,777938,Baltimore Orioles,Minnesota Twins,Chayce McDermott,Simeon Woods Richardson,8,6,15.58,15.0,15.0,9.0,12.0,0.75,2.769,4.04,50.0,53.0,107.0,46.0,2.33,1.275,0.315,0.435,235.0,4.85,489.0,1359.0,14.0,0.315,0.411,183.0,4.58,473.0,1306.0,15.0,70,Partly Cloudy,"7 mph, In From RF",False,False,False,False,False,True,False,False,False,False,0.6529166666666667,0.6091,12,10
1879,777938,Baltimore Orioles,Minnesota Twins,Chayce McDermott,Simeon Woods Richardson,8,6,15.58,15.0,15.0,9.0,12.0,0.75,2.769,4.04,50.0,53.0,107.0,46.0,2.33,1.275,0.315,0.435,235.0,4.85,489.0,1359.0,14.0,0.315,0.411,183.0,4.58,473.0,1306.0,15.0,70,Partly Cloudy,"7 mph, In From RF",False,False,False,False,False,True,False,False,False,False,0.6529166666666667,0.6091,12,10
1880,777938,Baltimore Orioles,Minnesota Twins,Chayce McDermott,Simeon Woods Richardson,8,6,15.58,15.0,15.0,9.0,12.0,0.75,2.769,4.04,50.0,53.0,107.0,46.0,2.33,1.275,0.315,0.435,235.0,4.85,489.0,1359.0,14.0,0.315,0.411,183.0,4.58,473.0,1306.0,15.0,70,Partly Cloudy,"7 mph, In From RF",False,False,False,False,False,True,False,False,False,False,0.6529166666666667,0.6091,12,10
